MonoMass	MinElutionTime	MaxElutionTime	CV30_H3_C1_Abundance	CV30_H3_C2_Abundance	CV30_H3_C3_Abundance	CV30_H3_C4_Abundance	CV30_H3_C5_Abundance	CV30_H4_A1_Abundance	CV30_H4_A2_Abundance	CV30_H4_A3_Abundance	CV30_H4_A4_Abundance	CV30_H3_C1_Ms1Score	CV30_H3_C2_Ms1Score	CV30_H3_C3_Ms1Score	CV30_H3_C4_Ms1Score	CV30_H3_C5_Ms1Score	CV30_H4_A1_Ms1Score	CV30_H4_A2_Ms1Score	CV30_H4_A3_Ms1Score	CV30_H4_A4_Ms1Score	CV30_H3_C1_FeatureId	CV30_H3_C2_FeatureId	CV30_H3_C3_FeatureId	CV30_H3_C4_FeatureId	CV30_H3_C5_FeatureId	CV30_H4_A1_FeatureId	CV30_H4_A2_FeatureId	CV30_H4_A3_FeatureId	CV30_H4_A4_FeatureId
2589.4611	93.137	94.529	137506.6	70928.8	34093.47	41160.63	29329.41	3422.939	44029.41	22842.28	16971.37	-3.402823E+38	-1431.859	-1437.833	-1436.743	-1436.743	-2178.615	7.2969	-2182.002	-1448.003	0	0	0	0	0	0	5	0	0
2659.57109	60.389	61.687	148258	22065.71	122048	171384.7	237598.8	36680.34	158972.5	139104.1	5254.196	54.8256	-2188.057	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-2184.494	9	0	0	0	0	0	0	0	0
2688.8339	74.262	76.501	535840	260845.7	235513.9	264399.2	227594.4	795360.1	104634.6	235930.2	215123.9	-3.402823E+38	-1447.244	-3.402823E+38	-1439.345	-3.402823E+38	-3.402823E+38	15.0225	-3.402823E+38	-3.402823E+38	0	0	0	0	0	0	6	0	0
2704.02893	31.594	33.078	50307.34	20459.8	38560.19	58061.73	132540.1	14085.6	43643.02	67810.67	13867.85	-1459.362	-2190.504	-3.402823E+38	24.55625	16.0506	-3.402823E+38	-3.402823E+38	-3.402823E+38	-2191.419	0	0	0	0	1	0	0	0	0
2747.6321	60.969	62.353	34137.15	155997.2	98713.9	189142	238315.4	5488.122	198063.4	129215	107703.8	44.1611	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-1454.452	-3.402823E+38	-3.402823E+38	-3.402823E+38	10	0	0	0	0	0	0	0	0
2753.8968	62.555	63.838	294748.1	563694.2	60210.19	20619.72	67600.12	54927.65	304078	196128.6	24307.24	27.7273	29.95642	-1458.099	-1452.236	-716.4383	-3.402823E+38	-3.402823E+38	-1462.549	-719.4611	11	0	0	0	0	0	0	0	0
2827.41725	42.512	44.727	35961.82	36983.57	5268.236	423472.1	42588.74	32059.97	69616.85	22198.49	91836.87	-1448.645	-1454.066	-2192.43	-3.402823E+38	9.356	15.72744	12.62096	-736.4372	-1458.93	0	0	0	0	2	0	0	0	0
2830.82977	38.33	40.32	693144.1	230352.5	326858.9	1.476263E+06	834791	59782.55	214445.5	93040.24	360790.3	-739.7014	-726.4468	11.6169	14.32925	-718.9067	-3.402823E+38	-1466.131	-3.402823E+38	-738.3494	0	0	8	0	0	0	0	0	0
2845.62957	38.229	39.952	504586.6	83033.18	157107.3	838422.4	455977.3	47144.09	361677.9	80122.71	436706.8	6.8847	-2192.362	-3.402823E+38	-743.0388	-1440.293	-3.402823E+38	-3.402823E+38	-3.402823E+38	29.58866	12	0	0	0	0	0	0	0	0
2853.86434	51.258	52.242	618707.5	154109.4	129938.9	208233.7	188125.3	33906.23	365014.1	789979.3	140629.5	-1436.814	-1446.751	-1442.157	-3.402823E+38	-3.402823E+38	-3.402823E+38	22.07321	13.77135	41.7844	0	0	0	0	0	0	0	0	2
2860.4451	36.45	38.107	226155.1	23884.44	64608.69	489695.7	1.538214E+06	24020.03	74923.9	73376.63	137006.6	-3.402823E+38	12.9107	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	0	11	0	0	0	0	0	0	0
2861.5343	88.746	89.904	861318	66678.08	211353.3	178454.5	164525.9	140527.1	239977.7	27665.45	32458.08	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-2185.424	30.8153	0	0	0	0	0	0	0	0	3
2907.5651	88.776	89.483	873203.3	62029.33	102305.8	43223.97	43489.69	8973.99	44178.23	138193.8	92039.22	-3.402823E+38	-3.402823E+38	-1437.385	-1439.5	-1433.843	-2177.435	-2179.575	-1437.231	16.4477	0	0	0	0	0	0	0	0	4
3011.77992	62.555	63.984	98812.83	65021.18	151544.9	248189.1	147350.9	39429.96	167138.2	7358.869	150997.1	36.09	1.781846	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-2196.054	-3.402823E+38	13	0	0	0	0	0	0	0	0
3099.8335	62.975	64.412	845046.1	151930.7	146011.2	236305.5	185977.7	41629.72	153487.7	194000.7	161286.4	-3.402823E+38	67.228	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	0	12	0	0	0	0	0	0	0
3100.8387	62.975	64.558	900458.5	44106.56	164198.8	255651.1	227931	42971.3	181383.6	227534	172708.5	-3.402823E+38	-0.2781	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	0	13	0	0	0	0	0	0	0
3119.736	111.149	111.765	64801.86	16868.53	6351.043	16851.13	5147.616	7600.78	7399.683	6835.953	36839.68	-3.402823E+38	-2187.912	-1448.33	-1458.367	-1449.959	2.4066	-1458.181	-1459.584	-1458.178	0	0	0	0	0	2	0	0	0
3131.71231	24.11	25.827	58982.39	58903.94	43386.36	39944.84	38808.53	19518.77	33031.34	34072.01	64213.49	-1469.177	13.16763	-1437.185	-3.402823E+38	8.2328	-3.402823E+38	-3.402823E+38	-1437.385	-3.402823E+38	0	0	0	0	3	0	0	0	0
3143.8623	63.119	64.704	899705.6	160880.7	170595	249873.2	240993.8	46455.88	178886.4	228335.3	184089.9	-3.402823E+38	70.5201	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	0	14	0	0	0	0	0	0	0
3144.8679	63.119	64.704	899705.6	60327.56	170595	249873.2	240993.8	46455.88	178886.4	228335.3	184089.9	-3.402823E+38	16.9342	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	0	15	0	0	0	0	0	0	0
3160.886	63.119	64.558	875312.4	66207.3	156570.7	216064.9	217835.3	41813.99	160236.5	209905.9	167427.8	-3.402823E+38	46.4443	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	0	16	0	0	0	0	0	0	0
3167.5766	31.02	32.236	42399.93	31411.31	32310.66	33664.91	56148.36	11742.61	35411.58	55447.72	9975.003	-3.402823E+38	-3.402823E+38	-3.402823E+38	19.8542	24.29808	-3.402823E+38	-3.402823E+38	-3.402823E+38	5.740347	0	0	0	2	0	0	0	0	0
3189.70153	48.897	50.28	138906.4	97913.19	39085.76	36300.15	185916	35194.27	227969.7	136933.5	183706.8	19.72169	4.1774	4.638772	-2191.478	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	0	17	0	0	0	0	0	0	0
3231.91682	63.696	65.046	24793.8	291048.3	179991.3	362873.4	17898.91	1115.089	291309.4	314124.5	286366.6	-1466.207	59.8817	-3.402823E+38	-3.402823E+38	-2188.189	-2193.137	-3.402823E+38	-3.402823E+38	-3.402823E+38	0	18	0	0	0	0	0	0	0
3232.912	63.846	65.258	1.081605E+06	188181.1	208411.8	401191.9	277499.6	44491.06	228267.7	278034.3	235755.5	-3.402823E+38	29.9089	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	0	19	0	0	0	0	0	0	0
3256.5328	46.407	48.296	99477.14	227406.7	188860.1	240641.7	228464.6	58427.76	564431.8	205421.8	293233.6	-1462.905	-6.2517	25.5972	-3.402823E+38	-3.402823E+38	-3.402823E+38	56.89197	-3.402823E+38	-3.402823E+38	0	20	9	0	0	0	0	0	0
3257.03119	46.387	48.4	136739.7	220719.9	153446.5	35730.99	251219.5	63946.79	475319.4	207345.5	305368.5	-1456.024	26.01232	-2.6806	-2190.556	-3.402823E+38	-3.402823E+38	61.34861	-3.402823E+38	-3.402823E+38	0	0	10	0	0	0	0	0	0
3261.0046	48.32	50.412	286194.7	102844.6	228008.3	314242.5	270983.9	49977.11	150090.8	213159.9	276305.2	-3.402823E+38	11.24551	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	8.4351	-3.402823E+38	-3.402823E+38	0	0	0	0	0	0	7	0	0
3263.519	45.204	47.709	38172.71	151681.2	182764.6	88689.74	293257.3	53182.53	137227.3	158535.5	265141	-2181.585	24.8752	-1450.268	-2182.341	-3.402823E+38	-3.402823E+38	8.2798	-3.402823E+38	-3.402823E+38	0	21	0	0	0	0	8	0	0
3264.52572	45.23	48.314	170400.3	237669.4	235822.3	58883.52	366009	78465.25	534986.5	213289.5	331683.3	-1446.153	23.76196	58.75572	-1450.239	-3.402823E+38	-3.402823E+38	67.6827	-3.402823E+38	-3.402823E+38	0	0	0	0	0	0	9	0	0
3265.5343	45.859	48.224	193345.3	135772.3	122857.9	283517.9	281148.5	66247.36	319499.5	172307.9	276321.9	-3.402823E+38	-1461.626	0.2493658	-3.402823E+38	-3.402823E+38	-3.402823E+38	29.9821	-3.402823E+38	-3.402823E+38	0	0	0	0	0	0	10	0	0
3271.52163	46.604	48.877	147023.9	405796.5	527420.7	46340.32	360621.9	80537.92	689232.2	239322.4	46604.91	-754.1794	-720.8425	27.6454	-2188.469	-3.402823E+38	-3.402823E+38	29.60775	-3.402823E+38	-2187.986	0	0	11	0	0	0	0	0	0
3273.02584	47.993	49.993	426586.7	747901.5	857173.1	146270	357876.9	9577.507	971586	320015.9	20580.36	9.241261	37.63865	12.779	-1451.474	-3.402823E+38	-2184.657	61.1465	-3.402823E+38	-1462.92	0	0	12	0	0	0	0	0	0
3279.0068	48.702	51.021	286706.1	311833.1	28749.95	15186.59	299134.3	49779.62	400836	228284.4	280631.7	-3.402823E+38	-3.402823E+38	-1464.426	-2193.214	-3.402823E+38	-3.402823E+38	9.6456	-3.402823E+38	-3.402823E+38	0	0	0	0	0	0	11	0	0
3279.5191	45.876	49.859	595984.5	613905.5	591979.9	285855.8	497044.6	103089.9	1.392698E+06	309884.7	130827.6	-3.402823E+38	25.00488	35.11271	-720.505	-3.402823E+38	-3.402823E+38	36.2863	-3.402823E+38	-1438.935	0	0	0	0	0	0	12	0	0
3280.0194	47.787	49.198	668876.8	686881	925064	672333.4	27249.48	92981.51	1.261693E+06	279272.8	138144.3	-1440.862	23.98387	32.17316	18.4644	-2180.692	-3.402823E+38	31.50647	-3.402823E+38	-1432.164	0	0	0	3	0	0	0	0	0
3280.52108	47.695	48.965	821908	800945.3	729580	296277.3	40462.99	13049.9	3.161593E+06	10220.15	130785.8	31.48451	59.62225	67.73225	50.99641	37.63793	-1451.634	81.3397	-1456.669	-1450.293	0	0	0	0	0	0	13	0	0
3281.02023	47.536	49.295	522521.5	762596.2	774540	541002.1	31117.98	82542.99	1.334661E+06	279272.8	73863.41	43.47716	60.54858	57.556	2.9444	-2186.662	-3.402823E+38	62.28383	-3.402823E+38	-1442.138	0	0	0	4	0	0	0	0	0
3281.52848	47.536	49.295	573315	365679.3	579394.5	95490.67	376950.1	17746.64	2.333938E+06	270721.6	33012.37	19.36675	27.89245	20.8793	-3.034983	-3.402823E+38	-1466.782	31.8868	-3.402823E+38	-2190.695	0	0	0	0	0	0	14	0	0
3288.0171	48.604	51.089	934911.1	1.759571E+06	1.995833E+06	386164	21199.22	11177.62	3.648801E+06	375708.6	213631.1	-718.6182	19.7181	32.3747	13.0346	-2188.718	-2188.86	30.67272	-3.402823E+38	11.52733	0	22	13	5	0	0	0	0	0
3288.52061	47.915	51.117	951624.1	2.16629E+06	1.827231E+06	555277.1	541127	15320.76	3.860083E+06	409194.8	285804.4	37.11667	38.1631	53.51953	40.97256	-3.402823E+38	-2181.948	56.62892	-3.402823E+38	39.25821	0	23	0	0	0	0	0	0	0
3289.02228	49.199	50.993	925507.5	1.318805E+06	1.021108E+06	550272.1	40716.16	12205.05	3.54925E+06	276660.2	238109.8	43.52136	58.71044	68.39863	53.77841	-2189.156	-2185.762	57.85635	-3.402823E+38	4.6047	0	0	0	0	0	0	0	0	5
3289.52163	48.789	51.117	1.154487E+06	1.263491E+06	1.413018E+06	416244.7	431880	12694.04	1.930491E+06	319192	178840.9	11.19617	38.15866	12.0924	-2.067051	-3.402823E+38	-2185.77	44.24026	-3.402823E+38	7.816452	0	0	14	0	0	0	0	0	0
3296.01693	47.649	50.317	210678.7	2.934002E+06	2.838431E+06	884589.8	90935.6	14381.76	4.824078E+06	426636.4	497920.3	-2187.702	36.32444	-6.3975	32.53562	-2180.837	-2187.313	38.856	-3.402823E+38	29.21106	0	0	15	0	0	0	0	0	0
3296.51719	46.435	50.317	1.742107E+06	3.028133E+06	2.612409E+06	1.347986E+06	63186.43	22053.86	4.860141E+06	421891.8	602545.2	48.51126	52.17711	64.87305	3.5534	-2183.05	-2187.718	64.40614	-3.402823E+38	20.4967	0	0	0	6	0	0	0	0	6
3297.0198	48.035	50.918	1.881537E+06	1.44479E+06	3.134256E+06	732272.2	72897.76	15688.51	4.77593E+06	411448.2	238995.8	47.12318	63.41724	-2.4938	33.66756	-2183.307	-2186.67	62.749	-3.402823E+38	18.86703	0	0	16	0	0	0	0	0	0
3297.52059	47.069	50.174	1.293125E+06	1.528406E+06	1.715378E+06	277487.1	421698.4	95347.78	4.071896E+06	383708.3	332157.6	10.40144	24.30492	17.83021	17.64983	-3.402823E+38	-3.402823E+38	30.62542	-3.402823E+38	9.6718	0	0	0	0	0	0	0	0	7
3303.5078	50.779	52.565	464818.2	288024.3	123179.8	273077.9	241132.2	39091.49	794707.5	223798.7	248216.1	-3.402823E+38	-3.402823E+38	-4.3315	-3.402823E+38	-3.402823E+38	-3.402823E+38	-96.70172	-3.402823E+38	-3.402823E+38	0	0	17	0	0	0	0	0	0
3304.0128	48.965	51.021	911529.1	1.662222E+06	1.783141E+06	664524.6	150638	89275.04	3.244932E+06	26352.09	334468.4	-1334.674	17.22421	27.33156	14.6368	-1989.687	-3.402823E+38	16.90124	-1329.294	-1310.276	0	0	0	7	0	0	0	0	0
3305.01949	49.392	50.918	1.109388E+06	1.751821E+06	1.293495E+06	655589.8	140519.6	24837.21	3.569602E+06	15312.43	347311.3	49.67538	-1293.142	52.29336	31.5485	-1980.838	-1977.182	51.96741	-1990.759	-1307.087	0	0	0	8	0	0	0	0	0
3310.5274	50.39	51.899	205921.3	361965.2	392465.7	316749.5	25182.7	44043.42	570190.4	199632.7	83359.92	-10.33008	12.84171	20.62656	-3.402823E+38	-1988.694	-3.402823E+38	2.2812	-3.402823E+38	-1324.905	0	0	0	0	0	0	15	0	0
3311.0279	50.413	51.437	840060.1	631363.1	577011.1	265208.4	70167.54	32572.11	426899.2	506954.4	158536.8	3.423	21.77724	37.14818	15.7116	-1981.312	14.60399	1.724	0.2734771	13.46924	14	0	0	0	0	0	16	0	0
3311.51334	47.937	50.084	282181.7	674308.4	1.196237E+06	316189	276920.1	61402.98	3.374157E+06	384534.5	53879.81	-3.402823E+38	-664.3934	-6.629345	-2.0629	-3.402823E+38	-3.402823E+38	-7.252287	-3.402823E+38	-1982.833	0	0	0	9	0	0	0	0	0
3312.01998	48.144	50.637	1.575903E+06	1.725917E+06	2.056759E+06	800705.4	66225.58	31554.09	3.799038E+06	344967	648249.1	27.84245	28.88233	27.79263	28.40706	-1983.926	-1320.512	30.87044	-3.402823E+38	28.8087	0	0	0	0	0	0	0	0	8
3312.514	47.138	50.897	1.915981E+06	2.571215E+06	2.200985E+06	784944.8	129894.6	21565.48	3.908567E+06	384085.6	224477.1	2.1939	56.20483	59.85264	34.6608	-1977.697	-1981.494	58.38854	-3.402823E+38	-1300.579	15	0	0	0	0	0	0	0	0
3313.01771	47.646	51.427	1.500947E+06	2.855681E+06	2.036182E+06	757198.1	636208.6	24677.59	3.876301E+06	405265.9	466846.6	31.0454	6.0742	52.26223	37.75975	-3.402823E+38	-1317.523	64.93843	-3.402823E+38	30.9611	0	24	0	0	0	0	0	0	0
3314.01473	47.226	50.002	163358.3	601286	1.098285E+06	80975.06	367204	82210.07	390362	243731.4	328436.2	-1332.724	0.0964284	-657.659	6.7969	-3.402823E+38	-3.402823E+38	15.76547	-3.402823E+38	-3.402823E+38	0	0	0	10	0	0	0	0	0
3317.5263	49.198	50.37	275715.9	441706.1	383212.6	244551.1	40052.64	9803.822	756254.3	228284.4	125879	-1987.573	-1307.88	22.5117	-1987.509	-1985.678	-1986.227	-1324.878	-3.402823E+38	-1987.983	0	0	18	0	0	0	0	0	0
3318.02364	49.487	50.37	290763.9	414351.9	356675.5	348607.4	71855.09	9185.49	1.202747E+06	26697.27	187336.7	-1982.949	-1301.524	-1296.705	-1321.657	-1990.145	-1985.52	27.8532	-1989.558	-1980.788	0	0	0	0	0	0	17	0	0
3319.0245	49.073	50.918	313170.1	814491.1	540854.7	390166.4	64584.39	41439.86	1.066963E+06	198357.7	120972.3	-1988.613	-666.1757	17.5034	22.4051	-1989.428	-3.402823E+38	-660.7211	-3.402823E+38	-1311.523	0	0	0	11	0	0	0	0	0
3319.52181	49.058	51.089	651405.9	529749.6	880933	86953.62	54587.85	74197.48	1.747246E+06	293910.6	140069.5	-1988.631	-1307.449	2.7023	-1993.318	-1988.032	-3.402823E+38	-21.16527	-3.402823E+38	-1318.723	0	0	19	0	0	0	0	0	0
3319.9786	64.129	65.76	1.1815E+06	242996.9	480170.8	784017.8	575959.5	53859.42	335827.1	323459.7	486107.6	-3.402823E+38	61.0816	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	0	25	0	0	0	0	0	0	0
3320.01839	49.782	51.841	802459.6	1.31173E+06	1.388412E+06	494863	75030.78	10757.93	2.594284E+06	20943.64	334323	-1318.491	11.7756	21.4362	-1302.592	-1985.36	-1991.51	14.91804	-1329.759	17.7022	0	26	20	0	0	0	0	0	9
3320.96741	64.129	65.76	50936.68	156209.8	480170.8	784017.8	575959.5	53859.42	335827.1	323459.7	486107.6	-1312.172	9.4964	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	0	27	0	0	0	0	0	0	0
3321.01193	50.084	51.788	704344.4	974540.9	1.119756E+06	298050.6	88787.26	11787.43	2.561523E+06	16806.64	300429.1	-1304.495	42.67197	46.91447	32.5305	-1983.173	-1984.961	47.25818	-1994.835	32.66458	0	0	0	12	0	0	0	0	0
3321.514	49.782	51.827	477176.5	628761.4	1.319886E+06	222611.3	73429.33	98409.19	1.904946E+06	447187.2	91974.93	-1988.073	36.814	8.3996	10.43217	-1984.119	-3.402823E+38	25.09941	-3.402823E+38	-1984.44	0	0	21	0	0	0	0	0	0
3328.51302	48.884	51.488	615551.5	1.104599E+06	1.251162E+06	584449.8	45189.6	82523.98	2.321811E+06	473520.7	296055.5	16.02372	37.7886	28.04024	-634.189	-1980.351	-3.402823E+38	49.14782	-3.402823E+38	-1295.023	0	28	0	0	0	0	0	0	0
3329.01217	48.877	51.596	722492.4	1.283175E+06	1.180495E+06	487148.9	43455.13	5557.146	1.877481E+06	313843.8	250135.2	10.69427	30.99006	38.39932	29.71403	-8.0011	-1984.454	40.0117	-3.402823E+38	-1304.007	0	0	0	0	4	0	0	0	0
3331.0087	47.55	49.52	372752.9	328119.1	420372.9	77696.94	266535.5	63539.27	928472.9	365013.2	78379.17	-3.402823E+38	-3.402823E+38	-2.8865	-1990.198	-3.402823E+38	-3.402823E+38	-68.46121	-3.402823E+38	-1332.807	0	0	22	0	0	0	0	0	0
