MonoMass	MinElutionTime	MaxElutionTime	CV50_H3_C1_Abundance	CV50_H3_C2_Abundance	CV50_H3_C3_Abundance	CV50_H3_C4_Abundance	CV50_H3_C5_Abundance	CV50_H4_A1_Abundance	CV50_H4_A2_Abundance	CV50_H4_A3_Abundance	CV50_H4_A4_Abundance	CV50_H3_C1_Ms1Score	CV50_H3_C2_Ms1Score	CV50_H3_C3_Ms1Score	CV50_H3_C4_Ms1Score	CV50_H3_C5_Ms1Score	CV50_H4_A1_Ms1Score	CV50_H4_A2_Ms1Score	CV50_H4_A3_Ms1Score	CV50_H4_A4_Ms1Score	CV50_H3_C1_FeatureId	CV50_H3_C2_FeatureId	CV50_H3_C3_FeatureId	CV50_H3_C4_FeatureId	CV50_H3_C5_FeatureId	CV50_H4_A1_FeatureId	CV50_H4_A2_FeatureId	CV50_H4_A3_FeatureId	CV50_H4_A4_FeatureId
3263.5205	89.352	94.749	132457.7	51045.51	4504.107	2847.885	5526.638	3107.99	3828.976	33150.94	39878.05	-3.402823E+38	-3.402823E+38	23.85201	-1456.568	-1441.833	10.5119	-1442.404	24.04	20.7723	0	0	0	0	0	288	0	396	407
3264.02198	43.588	48.065	5.500975E+07	5.991402E+07	5.595329E+07	3.436446E+07	6.010405E+06	5.639513E+06	9.969314E+07	1.1097E+06	2.068356E+07	74.4554	42.6911	-1.9116	78.6041	48.0041	73.36218	73.6854	9.5257	58.0745	418	399	387	401	0	0	405	397	408
3264.0152	36.564	39.873	4.241997E+06	3.307221E+06	4.913076E+06	2.400228E+06	2.659685E+06	883166.6	3.121868E+06	393310.8	3.341572E+06	35.31543	48.82185	38.5302	35.14107	15.22709	44.73521	43.53115	-1456.204	36.8976	0	0	385	0	0	0	0	0	409
3264.0244	69.151	73.737	2.271139E+06	18663.35	48575.18	456547.8	10909.58	67878.18	67490.25	101775.2	25588.83	-3.402823E+38	18.74671	33.366	-3.402823E+38	-2179.477	20.776	17.4656	25.9341	6.0976	0	0	386	0	0	293	404	398	411
3264.021	72.777	74.805	1.298247E+06	18663.35	8957.182	9508.201	11009.27	54727.5	23414.2	8493.88	24634.49	-3.402823E+38	18.74671	-1440.34	-1462.672	-1439.237	34.4938	-1441.598	35.37122	38.14327	0	0	0	0	0	290	0	0	0
3264.0274	64.237	65.575	196967.3	109214.5	93811.58	118724	96807.01	78134.6	57055.9	17488.69	6877.74	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	38.21058	41.95878	13.51678	9.4244	0	0	0	0	0	0	0	0	412
3264.0171	94.11	96.278	48621.51	1529.721	39886.63	527.9582	2033.958	929.1395	4780.899	14490.96	3838.12	-3.402823E+38	-1459.224	-3.402823E+38	-2186.895	-1440.59	-1445.846	-1444.235	23.8752	19.3182	0	0	0	0	0	0	0	399	410
3264.0203	89.863	91.976	127818	43701.24	2221.911	1653.095	5080.25	4800.38	3031.73	25396.51	7905.102	-3.402823E+38	-3.402823E+38	-1450.73	-1456.001	15.3966	25.274	15.9263	9.9857	-1441.097	0	0	0	0	396	291	403	400	0
3264.0278	60.689	62.891	639526.9	8871.311	208162.5	222731.6	195785.2	28600.22	29295.69	263984.6	15430.77	-3.402823E+38	-2182.029	-3.402823E+38	-3.402823E+38	-3.402823E+38	29.7201	26.9328	-3.402823E+38	-1438.904	0	0	0	0	0	292	0	0	0
3264.5254	62.859	74.761	5543.333	1.127666E+06	24728.13	916279.1	3859.622	145835.2	57044.3	13674.81	37557.1	-1451.038	-3.402823E+38	5.2562	-3.402823E+38	-2184.416	36.7719	3.3038	18.0677	10.6081	0	0	390	0	0	294	410	401	413
3264.51355	75.442	77.554	411631.1	142100.7	8455.97	3799.229	107229.1	5950.643	25376.53	8485.302	9050.349	-3.402823E+38	-3.402823E+38	6.609	-2187.606	-3.402823E+38	2.979932	-8.5037	-1447.464	12.79953	0	0	388	0	0	0	406	0	0
3264.52639	68.322	71.921	627006.2	6918.933	15689.19	164808.7	8651.966	19025.43	61050.95	18646.23	31864.16	-3.402823E+38	-1455.131	-1453.178	-3.402823E+38	-1448.999	28.78094	4.1687	-1439.157	35.94587	0	0	0	0	0	0	409	0	0
3264.51832	37.852	39.873	1.362966E+06	1.762993E+06	1.501237E+06	293231.8	150507.7	256134.8	1.585913E+06	360161.1	485454.3	20.24412	26.56151	22.5403	-3.402823E+38	-1448.568	12.34705	30.54861	-1448.92	-3.402823E+38	0	0	389	0	0	0	0	0	0
3264.5283	45.573	47.717	4.166953E+07	4.069872E+07	4.068048E+07	1.757194E+07	4.693926E+06	3.515079E+06	7.127259E+07	218897.2	5.292763E+06	84.9962	76.8511	70.63006	64.8115	26.99123	4.9638	82.9523	17.60216	44.6038	419	401	0	402	0	298	408	0	415
3264.5337	91.592	93.487	1106.257	8372.12	3892.54	3642.67	6959.61	2340.92	46313.38	13463.62	44207.23	-2186.657	5.6396	3.0824	8.6386	20.9851	10.3443	27.9701	26.3685	19.7353	0	402	392	403	398	297	407	403	414
3264.53005	87.087	88.867	104931.5	3243.637	12433.09	1097.962	16254.48	1948.738	14979.98	6843.302	8031.732	-3.402823E+38	10.14066	12.0097	-2188.576	12.7226	-1451.257	14.3566	-2183.829	19.63325	0	0	391	0	397	0	0	0	0
3264.53135	96.14	98.421	44843.47	3580.86	34944.64	593.4616	48011.1	921.01	1727.87	664.7804	42822.4	-3.402823E+38	12.1943	-3.402823E+38	-1448.988	-3.402823E+38	5.5448	28.72158	-1458.275	-3.402823E+38	0	400	0	0	0	295	0	0	0
3264.531	104.148	104.904	8798.971	15310.94	22687.26	11418.74	689.3718	532.1338	17376.13	1266.26	22149.08	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-1454.221	-1437.846	-3.402823E+38	8.7019	-3.402823E+38	0	0	0	0	0	0	0	402	0
3264.5317	81.668	84.881	41761.62	42190.42	45943.74	53769.61	50711.89	10598.56	62961.03	54280.5	57248.98	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	7.2547	-3.402823E+38	-3.402823E+38	-3.402823E+38	0	0	0	0	0	296	0	0	0
3264.98904	51.686	52.987	1.614172E+06	1.056956E+06	1.225802E+06	502580.3	1.011594E+06	257364.1	3.107398E+06	1.745491E+06	66851.43	-3.402823E+38	12.1572	-20.47413	-5.228238	-3.402823E+38	-3.402823E+38	-741.3839	-3.402823E+38	-1461.204	0	403	0	0	0	0	0	0	0
3265.00392	54.116	55.422	2.752019E+06	641774.8	647859.3	140760	991316.9	9796.549	2.171486E+06	834394.2	112238.7	-3.402823E+38	16.94363	10.71817	-1452.161	-3.402823E+38	-1431.454	-1.0807	-3.402823E+38	-1453.76	0	0	0	0	0	0	411	0	0
3265.03297	45.974	47.567	2.852832E+07	2.536124E+07	2.341294E+07	9.874407E+06	975973.3	2.234177E+06	4.85458E+07	1.861091E+06	2.286581E+06	70.6698	74.3764	57.81589	33.15406	-1444.762	15.3297	73.8619	-3.402823E+38	17.19658	420	404	0	0	0	299	413	0	0
3265.0296	62.855	74.176	2.182675E+06	5352.39	4007.546	535234.4	432913.1	49956.4	72749.28	4671.858	418116.8	-3.402823E+38	-2192.488	-1452.184	-3.402823E+38	-3.402823E+38	16.497	32.6003	8.36871	-3.402823E+38	0	0	0	0	0	300	412	0	0
3265.1429	33.636	34.99	55458.45	59888.52	75178.32	3570.015	16394.04	16371.35	72291.85	65704.22	5515.881	-3.402823E+38	-3.402823E+38	-3.402823E+38	-2188.114	6.5992	-3.402823E+38	-3.402823E+38	-3.402823E+38	-1455.076	0	0	0	0	399	0	0	0	0
3265.5296	46.22	47.765	1.966339E+07	1.00034E+07	1.423654E+07	3.852148E+06	187988.4	583803.8	3.328318E+07	1.711958E+06	2.451762E+06	30.6719	36.4451	12.73407	17.8919	-2197.958	12.94599	35.43523	-3.402823E+38	-3.402823E+38	0	405	0	404	0	0	0	0	0
3265.531	68.526	73.209	762608.2	221297.6	144740.3	164238	145606.8	7158.57	45338.66	149274.8	109444.7	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	9.6731	24.1484	-3.402823E+38	-3.402823E+38	0	0	0	0	0	301	414	0	0
3265.6157	18.876	19.93	52600.83	29849.51	30881.68	5947.655	15935.53	8098.1	48834.95	120967	4499.897	-3.402823E+38	-3.402823E+38	-3.402823E+38	-1438.892	42.6862	-3.402823E+38	-3.402823E+38	-3.402823E+38	-1460.47	0	0	0	0	400	0	0	0	0
3265.6464	33.366	35.587	9694.06	91060.16	119516.8	35426.4	63464.61	26411.79	7215.344	153710.4	16823.95	-4.8043	-3.402823E+38	-3.402823E+38	14.4296	23.5419	-3.402823E+38	-1463.329	-3.402823E+38	-0.7733089	0	0	0	405	401	0	0	0	0
3265.9873	51.06	52.429	2.02651E+06	1.670434E+06	950065.3	1.055332E+06	623224.2	248471.4	2.810565E+06	2.290576E+06	971471.2	-3.402823E+38	13.04183	35.18069	26.1494	-31.63492	-3.402823E+38	19.42391	-3.402823E+38	-2.48478	0	0	0	406	0	0	0	0	0
3266.00917	53.545	56.007	794319.2	367385.1	291332.4	1.407466E+06	1.064181E+06	232968.1	2.040785E+06	990534	1.436038E+06	21.98952	-1458.054	20.91878	-3.402823E+38	-3.402823E+38	-3.402823E+38	-7.1632	-3.402823E+38	-3.402823E+38	0	0	0	0	0	0	415	0	0
3266.13899	33.492	35.3	12985.59	76502.21	98851.07	63580.65	150578.1	20241.86	88555.9	92350.52	34330.51	-1462.284	-3.402823E+38	-3.402823E+38	56.38802	33.6112	-3.402823E+38	-3.402823E+38	-3.402823E+38	21.7407	0	0	0	0	402	0	0	0	0
3266.5909	26.524	27.642	44191.84	28595.06	37106.93	13164.2	58696.07	9863.44	6548.372	10047.99	9222.215	-3.402823E+38	-3.402823E+38	-3.402823E+38	-1449.52	-3.402823E+38	33.1134	-1460.315	-1436.031	-1434.136	0	0	0	0	0	302	0	0	0
3266.6411	34.707	36.12	65067.07	54612.57	75678.07	70113.52	120374.2	26236.9	16877.36	126415.8	32113.71	-3.402823E+38	-3.402823E+38	-3.402823E+38	38.2745	42.95325	-3.402823E+38	40.25749	-3.402823E+38	15.7791	0	0	0	0	0	0	0	0	416
3267.71389	82.063	82.641	7797.34	9561.305	712.2872	1050.397	806.1053	3937.43	26659.33	5907.274	600.4733	7.2279	29.55657	-1464.942	-1463.018	-2179.192	-1442.809	-3.402823E+38	-1441.64	-2186.695	421	0	0	0	0	0	0	0	0
3268.459	14.964	16.352	62154.78	36892.9	30874.32	75136.5	6858.646	9355.639	57440.55	90417.34	79190.31	-3.402823E+38	-3.402823E+38	1.7985	30.64576	-2183.351	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	0	0	393	0	0	0	0	0	0
3268.99613	50.217	51.555	1.741931E+06	2.124918E+06	4.052344E+06	3.46914E+06	2.403024E+06	167003.5	6.65467E+06	632921	817430.8	-721.3309	-3.402823E+38	27.5906	-6.1814	-38.86492	-1452.427	-3.402823E+38	-717.1116	33.85098	0	0	0	407	0	0	0	0	0
3269.10492	36.911	38.219	104873.4	51287.73	26568.36	103023.6	29777.21	29022.88	88434.3	184723.2	28509.58	46.37267	2.331	2.309594	53.64443	-1457.727	-3.402823E+38	-3.402823E+38	-3.402823E+38	-1465.599	0	406	0	0	0	0	0	0	0
3269.4404	16.595	18.411	54491.33	73938.26	68796.77	61714.97	133189	23811.04	13449.21	204647.1	172547.7	-3.402823E+38	-3.402823E+38	-3.402823E+38	12.6313	-1457.046	-3.402823E+38	-1447.3	-2186.368	-3.402823E+38	0	0	0	408	0	0	0	0	0
3269.49703	14.27	15.782	169980.1	109957.9	108260.1	330067.1	404261.7	17521.44	72775.84	545242.7	207382	-2182.715	-2185.402	-2183.187	20.9384	-1453.04	-2182.327	-2180.446	-2181.782	-2181.326	0	0	0	409	0	0	0	0	0
3269.50514	49.814	50.821	8.282506E+06	3.998538E+06	3.094648E+06	2.951117E+06	1.42096E+06	633728	1.159953E+07	2.738826E+06	1.632477E+06	18.55638	43.39653	31.65125	36.36396	-23.92274	9.039857	29.90766	-3.402823E+38	36.9687	0	0	0	0	0	0	0	0	417
3269.50875	25.533	30.063	3.550305E+06	3.549812E+06	123849.9	3.200919E+06	202423	422869.4	3.214489E+06	767676.9	1.399936E+06	22.79401	25.09281	-1451.469	27.67446	-1445.781	15.33505	-7.1037	-1437.408	40.65063	0	0	0	0	0	0	416	0	0
3269.60403	36.498	38.151	90682.78	36172.35	23643.16	95584.45	183803.1	27345.65	88501.3	178663.5	170041.1	-3.6926	0.0083725	3.518998	27.48173	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	422	0	0	0	0	0	0	0	0
3270.00855	49.616	50.703	8.392593E+06	5.225334E+06	5.990601E+06	1.938447E+07	8.693211E+06	821671.7	3.894725E+07	2.598955E+07	2.213489E+06	1.3497	28.51001	23.19764	-727.0025	11.75555	26.0798	-20.80613	25.459	31.8193	423	0	0	0	0	303	0	404	418
3270.51295	34.694	48.906	1.640551E+07	5.746314E+07	6.04455E+07	8.182663E+07	5.235108E+07	1.054368E+07	4.048345E+07	2.970133E+07	7.496019E+07	6.509948	38.7115	36.9016	28.7281	38.46989	29.1213	6.5409	54.8465	21.6471	0	407	394	0	0	304	417	405	419
3271.01515	33.966	51.141	1.013658E+08	1.193572E+08	1.205436E+08	1.06962E+08	6.12247E+07	1.466907E+07	1.313986E+08	3.5658E+07	8.553503E+07	27.7461	47.1089	24.56	57.93987	-1.6864	36.223	50.7396	58.5386	12.7692	424	408	395	0	403	305	418	406	420
3271.5141	34.837	51.018	1.198241E+08	1.39623E+08	1.343998E+08	1.092703E+08	5.482686E+07	1.161996E+07	1.74381E+08	2.987494E+07	7.972151E+07	55.1566	69.2481	0.8846	-2.1002	11.9355	54.08826	56.40721	37.7952	23.2109	425	409	396	410	404	0	0	407	421
3271.99513	54.894	56.73	392834.7	456620.3	1.248946E+06	309199.7	81185.32	162310.9	1.227615E+06	641756.5	1.382192E+06	5.475328	9.259971	-3.402823E+38	-799.2643	1.9759	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	0	0	0	0	405	0	0	0	0
3272.022	42.546	51.321	1.156563E+08	1.326558E+08	1.244943E+08	8.617727E+07	1.140365E+07	1.025615E+07	1.98593E+08	2.519829E+07	1.842322E+07	69.4941	75.9912	-1.5528	15.3101	31.67033	24.4202	61.8063	41.3514	61.85549	426	410	397	411	0	306	419	408	0
3272.0249	68.443	71.691	754792.5	11372.31	7860.856	5625.43	150220.9	2599.612	59854.66	157940.1	15906.57	-3.402823E+38	-1440.454	-2187.593	-1443.207	-3.402823E+38	-1447.938	25.2248	-3.402823E+38	-1449.443	0	0	0	0	0	0	420	0	0
3272.529	46.01	50.81	9.756448E+07	9.153599E+07	6.851579E+07	5.100431E+07	279245.2	6.209536E+06	1.493983E+08	1.730262E+06	2.391905E+07	76.7445	71.0154	59.23029	5.0013	-1448.54	0.6268	78.1249	28.24405	56.51229	427	411	0	412	0	307	421	0	0
3273.0066	54.963	57.198	618965.5	500838.9	357271.8	2.088439E+06	1.574952E+06	19884.64	1.031924E+06	789619.9	1.440583E+06	30.96345	32.09559	19.68565	-3.402823E+38	-3.402823E+38	-721.2695	-2.5133	-3.402823E+38	-3.402823E+38	0	0	0	0	0	0	422	0	0
3273.02337	48.196	50.738	4.861431E+07	5.106164E+07	601092.3	232132.7	333064.9	1.437907E+06	1.210342E+08	566631.6	4.269749E+06	42.02016	63.3517	-1456.441	-1445.099	17.11509	18.53606	76.8131	7.4546	-704.7794	0	412	0	0	0	0	423	409	0
3273.50196	54.74	57.336	39323.09	278273	345348	123357.7	1.668863E+06	387706.1	1.463762E+06	978527.4	1.864204E+06	-1504.194	49.53137	28.13413	3.116063	-3.402823E+38	-3.402823E+38	18.9795	-3.402823E+38	-3.402823E+38	0	0	0	0	0	0	424	0	0
3273.51295	49.963	51.327	3.540367E+07	3.213576E+07	1.394522E+06	501301.3	332853.8	526864.9	6.102968E+07	4.325751E+06	352595.9	28.8703	29.4633	-1445.204	-1449.611	-727.1955	-723.1682	27.3491	-3.402823E+38	-2193.215	428	413	0	0	0	0	425	0	0
3273.9963	50.789	52.368	1.323486E+06	1.420306E+06	1.356839E+06	1.464799E+06	2.382163E+06	121060.7	3.855621E+06	2.710978E+06	1.795265E+06	-1450.749	-1459.711	1.069682	29.3574	-3.402823E+38	-1458.326	-1448.85	-3.402823E+38	23.6482	0	0	0	413	0	0	0	0	422
3274.99385	51.427	53.197	1.548762E+06	1.140154E+06	4.204214E+06	604920.4	234476.9	204589.5	4.13184E+06	2.662287E+06	676310.2	-3.402823E+38	-725.8068	6.381818	-711.1584	-2191.568	-758.8594	-727.9159	-3.402823E+38	19.6261	0	0	0	0	0	0	0	0	423
3275.3403	28.048	29.86	144545.4	189857.4	176005.8	126419.3	31204.13	11687.6	253463.9	6632.223	77904.43	-1436.216	38.7472	58.4559	14.5997	-2181.669	-1447.458	59.6486	-1457.844	28.0389	0	414	398	414	0	0	426	0	424
3276.34107	27.85	30.023	138036.9	170241.3	189964.4	97881.14	8055.274	6801.7	263731.4	91489.75	58977.06	-1442.228	-1448.087	32.8438	-1450.62	-2189.74	-1463.195	27.4731	-3.402823E+38	10.1964	0	0	399	0	0	0	427	0	425
3276.6255	43.121	46.575	2.152335E+07	2.707055E+07	2.450065E+07	2.51667E+07	1.926989E+07	3.630369E+06	3.234572E+07	1.308374E+07	2.471444E+07	75.1774	76.8883	62.8171	77.3328	77.3576	77.857	67.5428	77.4099	64.5591	429	415	400	415	406	308	428	410	426
3276.99094	50.947	52.535	688289.3	1.62536E+06	756994.4	749180.8	1.373952E+06	248471.4	2.15544E+06	1.990345E+06	2.224039E+06	-721.5833	-3.402823E+38	21.91609	19.66	-3.402823E+38	-3.402823E+38	-737.6036	-3.402823E+38	-3.402823E+38	0	0	0	416	0	0	0	0	0
3276.99667	24.416	25.981	964171.9	333153.7	179762.1	754155.1	262770.6	53004.5	406354.5	437463.8	455597.5	-1430.256	-2181.398	-2179.006	-1431.433	-2181.33	-2180.891	28.8309	-2180.345	-2179.91	0	0	0	0	0	0	429	0	0
3277.51009	32.521	35.846	1.05495E+06	607817.6	209991	845778.7	1.014752E+06	209277.1	348637.8	574258.8	1.006136E+06	-1453.037	-727.816	-3.402823E+38	-1445.238	-1452.172	21.8167	-1451.406	-1446.995	-728.1511	0	0	0	0	0	309	0	0	0
3277.6062	43.083	46.88	3.208399E+06	1.642238E+07	2.391705E+07	2.659868E+07	2.109204E+07	3.680251E+06	3.069301E+07	1.442557E+07	2.381228E+07	59.51949	48.4315	30.9896	54.2486	59.0755	49.8969	22.9524	69.9036	52.4609	0	416	401	417	407	310	430	411	427
3277.61735	19.952	21.004	7695.441	3310.589	6545.56	14081.03	59463.35	909.1063	4535.296	84618.84	22918.54	-1459.745	-2187.014	-1436.037	-1450.753	50.9976	-2184.204	-2188.076	-3.402823E+38	46.2732	0	0	0	0	408	0	0	0	428
3277.9909	55.636	56.941	3.062944E+06	326708.1	762146.6	1.632871E+06	1.191763E+06	149452.8	998126.4	511383.9	1.118802E+06	-3.402823E+38	19.7267	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	0	417	0	0	0	0	0	0	0
3278.00777	39.71	46.468	1.923939E+07	1.433689E+07	5.533675E+06	950442.8	7.765617E+06	316790.8	690382.4	4.214339E+07	3.919396E+07	15.81098	-752.1555	9.522751	30.3394	25.39042	-736.564	-743.4084	29.9195	18.47182	0	0	0	418	0	0	0	412	0
3278.6063	44.077	46.88	7.19774E+06	3.754479E+06	1.306827E+07	1.184343E+07	1.365612E+07	8.022E+06	1.451286E+07	8.543006E+06	1.317462E+07	16.1309	24.5949	29.1398	37.1897	37.475	27.9437	18.5638	30.9639	41.2689	431	419	402	419	409	311	431	414	429
3278.5088	36.138	47.514	6.294499E+07	2.844408E+06	7.952963E+07	7.511299E+07	6.614596E+07	1.444635E+06	6.679088E+07	4.735624E+07	9.09054E+07	36.0578	5.3615	28.14436	37.26818	46.21392	37.49	14.94846	56.8603	38.69415	430	418	0	0	0	314	0	413	0
3278.51022	38.497	47.166	6.050549E+07	4.231141E+07	7.952963E+07	7.511299E+07	6.567247E+07	2.0193E+06	6.679088E+07	3.403536E+07	9.09054E+07	23.61002	4.997839	28.14436	37.26818	45.98681	44.9312	14.94846	51.93369	38.69415	0	0	0	0	0	312	0	0	0
3278.50619	48.646	50.947	1.855134E+07	1.961282E+07	1.773204E+07	1.19129E+06	7.893096E+06	2.258438E+06	2.565601E+07	5.444098E+06	9.418273E+06	8.563363	-25.15629	-1447.493	25.69883	19.69611	18.9336	-732.2951	49.84473	22.95695	0	0	0	0	0	313	0	0	0
3278.61949	19.612	21.125	5901.898	47474.36	5921.645	15652.43	53584.65	10497.86	60130.77	73620.69	73057.73	-2183.982	-3.402823E+38	-1452.613	23.0863	36.1231	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	0	0	0	420	410	0	0	0	0
3278.7305	73.933	75.16	207122.3	126585.6	16038.09	24900.98	38134.6	33057.58	10412.63	8220.92	5337.613	-3.402823E+38	-3.402823E+38	-3.402823E+38	-1451.36	-3.402823E+38	-3.402823E+38	-1450.211	1.074	-2188.811	0	0	0	0	0	0	0	415	0
3279.01485	38.7	52.094	8.034343E+07	2.554585E+07	1.22535E+08	1.020765E+08	9.372304E+07	1.636069E+07	6.582519E+06	5.295871E+07	1.066699E+08	49.75427	7.1359	48.85001	59.50342	59.30383	86.3924	21.2765	62.7178	56.80207	0	420	0	0	0	315	432	416	0
3279.0186	76.608	78.032	372892.4	128952.7	5902.805	1878.711	118632.2	2064.253	16173.34	92270.18	4327.063	-3.402823E+38	-3.402823E+38	-1466.512	-2192.635	-3.402823E+38	-1448.955	8.5733	-3.402823E+38	-1451.272	0	0	0	0	0	0	433	0	0
3279.01376	90.476	91.707	17638.71	2201.123	941.1235	659.9712	32328.36	19869.47	21742.58	1007.094	1014.02	-3.402823E+38	-1453.811	-1460.487	-2186.202	-3.402823E+38	-3.402823E+38	-3.402823E+38	-734.0962	38.0272	0	0	0	0	0	0	0	0	430
3279.5144	34.964	52.233	2.044953E+08	2.093722E+08	2.090069E+08	1.67811E+08	4.82181E+07	2.233684E+07	2.284565E+08	4.678E+07	1.18733E+08	75.66	-1.3349	58.76947	7.2919	67.07256	67.4616	52.22387	79.1075	63.27832	432	421	0	421	0	316	0	417	0
3279.5232	63.156	74.252	2.143192E+06	18492.43	480517.6	19899.84	419740.5	70868.47	86274.16	12604.49	15355.51	-3.402823E+38	-1442.873	-3.402823E+38	-1446.726	-3.402823E+38	39.5756	31.9709	-1438.048	30.8379	0	0	0	0	0	317	434	0	431
3279.62768	21.915	22.594	58768.41	15735.76	51475.35	98081.36	372835.8	9577.97	47653.75	5028.646	182225.7	62.4247	62.653	86.1441	90.1861	89.1646	67.309	74.3328	-1448.9	84.4176	433	422	403	422	411	318	435	0	432
3280.01417	72.771	74.08	17900.91	7030.306	13905.21	3867.571	4770.661	5389.72	18850.67	21479.78	10216.19	-2192.872	-724.8872	25.25811	-1433.656	-1444.948	13.1561	32.21884	20.2573	10.37537	0	0	0	0	0	319	0	418	0
3280.0181	35.051	52.389	1.805723E+08	2.026059E+08	1.994792E+08	1.496046E+08	6.195922E+07	2.207188E+07	2.943701E+08	1.211689E+07	7.314229E+07	71.6376	17.5585	23.4839	10.7043	-7.8878	69.4498	16.5135	66.7988	65.23334	434	423	405	423	412	321	436	420	0
3280.01937	44.016	52.429	1.232277E+08	1.842163E+08	1.93656E+08	1.355303E+08	5.021298E+07	1.478205E+07	2.876741E+08	1.9876E+07	7.314229E+07	65.14769	64.18839	63.55962	59.15316	55.35688	70.22355	64.05631	-1.1246	65.23334	0	0	0	0	0	0	0	419	0
3280.0139	62.134	64.199	411982.4	193496.8	174964	178024	22855.98	24032.15	115569.2	217991.9	35001.94	-3.402823E+38	-3.402823E+38	-3.402823E+38	-3.402823E+38	-1447.258	37.38081	19.17593	-3.402823E+38	5.1308	0	0	0	0	0	0	0	0	433
3280.0153	68.575	71.516	830924.7	15983.65	22707.53	9460	3818.038	29359.71	77061.13	10630.69	28066.91	-3.402823E+38	10.90537	-1455.552	-2189.392	-2188.848	20.3353	35.49378	-1441.798	38.3825	0	0	0	0	0	320	0	0	434
3280.0176	89.848	91.161	26883.97	3652.767	1494.55	31912.66	1201.061	18671.08	2951.727	2171.033	3082.872	-3.402823E+38	-1449.023	-0.5996	-3.402823E+38	-1447.468	-3.402823E+38	-1462.532	0.6490456	-1440.815	0	0	404	0	0	0	0	0	0
3280.50294	54.246	55.66	2.676942E+06	865752.5	634081.5	298448.4	86327.39	44383.53	1.45537E+06	986279.2	93736.25	3.2708	13.76779	27.55746	11.76338	-1448.068	-9.396785	35.01906	-3.402823E+38	-6.331987	435	0	0	0	0	0	0	0	0
3280.5191	45.037	51.304	1.738439E+08	1.619125E+08	1.482035E+08	8.98021E+07	6.282516E+06	1.435914E+07	2.752444E+08	4.610381E+06	2.666506E+07	81.5303	56.199	51.4667	43.8099	60.08818	58.777	28.1898	19.2206	48.70031	436	425	406	424	0	325	437	422	0
3280.51856	43.971	49.123	9.002335E+07	8.886794E+07	1.538007E+08	9.003179E+07	6.282516E+06	2.95547E+06	2.656468E+08	9.349876E+06	2.666506E+07	55.63215	64.65244	66.53682	61.71527	60.08818	22.7247	68.28729	18.1552	48.70031	0	0	0	0	0	322	0	421	0
3280.5175	68.38	73.737	1.232771E+06	12772.16	18405.22	271975.2	5779.083	31082.03	186522.6	2345.604	5507.613	-3.402823E+38	-3.9801	-1445.346	-3.402823E+38	-1440.268	18.2502	15.0007	-2187.195	-1462.755	0	424	0	0	0	323	438	0	0
3280.51466	56.592	60.728	155155.4	1.337944E+06	299744.8	35279.11	1.607123E+06	55687.6	1.441256E+06	1.268981E+06	55952.61	-1456.539	-3.402823E+38	32.55471	-1491.535	-3.402823E+38	2.1046	31.2811	-3.402823E+38	10.22058	0	0	0	0	0	324	0	0	0
3280.6324	21.688	22.594	40143.21	9048.272	38566.26	83888.43	278416.9	6509.91	22586.24	73262.82	145028.2	33.67179	27.51446	42.6303	40.6773	46.382	9.0229	22.6209	-3.402823E+38	42.0843	0	0	407	425	413	326	439	0	435
3281.00514	54.19	56.34	2.858723E+06	1.231675E+06	939910.9	1.202124E+06	1.762686E+06	38035.35	3.13683E+06	975964.4	184556.8	5.4627	55.90292	32.31176	2.6189	-3.402823E+38	11.91435	51.7364	-3.402823E+38	22.1068	437	0	0	426	0	0	0	0	436
3281.0149	69.592	72.228	532585	11520.43	7997.028	99676.74	80888.04	4380.953	36686.37	137684.9	16090.33	-3.402823E+38	-1448.593	-705.861	-3.402823E+38	-3.402823E+38	-1449.29	5.741949	-3.402823E+38	22.7708	0	0	0	0	0	0	0	0	437
3281.0261	45.894	51.789	1.357742E+08	1.086548E+08	1.023312E+08	5.043615E+07	6.853105E+06	1.116022E+07	2.083671E+08	1.343644E+06	2.413224E+07	67.1886	54.3278	52.0917	32.5495	-1.3705	45.8566	33.9532	-723.6018	3.9418	438	426	408	427	414	327	440	0	438
3281.0268	62.15	69.037	1.036102E+06	434801	11115.27	411813.5	342097.6	30403.58	68946.64	454333.7	7119.05	-3.402823E+38	-3.402823E+38	-1451.414	-3.402823E+38	-3.402823E+38	14.6876	12.36387	-3.402823E+38	-5.072198	0	0	0	0	0	328	0	0	0
